Nombre del Municipio,seguridad_Total,seguridad_Total - Hombres,seguridad_Total - Mujeres,Delitos_Total de Delitos,Delitos_Homicidios,Delitos_Secuestro,Delitos_Lesiones,Delitos_Extorsión,Delitos_Feminicidios,Delitos_Narcomenudeo,Delitos_Robo a Casa habitación,Delitos_Robo de Vehículos,Delitos_Robo a Negocio,Delitos_Violación,Delitos_Violencia Familiar,Delitos_Otrosdelitos,procedimientos adm_total,procedimientos adm_Policíamunicipal,procedimientos adm_Policíaestatal,procedimientos adm_GuardiaNacional,centros penitenciarios _Centros Penitenciarios,centros penitenciarios _Centros de Reinserción,centros penitenciarios _Centro Femenil de Reiserción Social,centros penitenciarios _Población PenitenciariaHombres,centros penitenciarios _Población PenitenciariaMujeres,Salud_Usuarios de los Servicios de Salud,Salud_Unidades médicas en servicio de las instituciones del sector público de salud del municipio,Salud_Personal médico de las instituciones del sector público de salud del municipio,Salud_Población con discapacidad: limitación o con algún problema o condición mental,Vivienda_Viviendas Particulares Habitadas,Vivienda_Promedio de Ocupantes por Vivienda,Vivienda_Deficit de Agua Potable,Vivienda_Deficit de Drenaje,Vivienda_Deficit de Energía Eléctrica,Vivienda_Plantas de Tratamiento de Aguas Residuales,Vivienda_Viviendas con Hacinamiento,Comunicaciones_Longitud de la Red Carretera (km),Comunicaciones_Carreteras Federales (km),Comunicaciones_Alimentadoras Estatales (km),Comunicaciones_Caminos Rurales (km),Comunicaciones_Brechas Mejoradas (km),Comunicaciones_Viviendas con computadora (%),Comunicaciones_Viviendas con Internet (%),Comunicaciones_Viviendas con Servicios de TV de Paga (%),Comunicaciones_Viviendas con Celular (%),Comunicaciones_Viviendas con Telefonía Fija (%),Comunicaciones_Viviendas con TV Plana (%),Demografia_Superficie(km2),Demografia_Densidad de Población (hab/km2),Demografia_Población Urbana,Demografia_Población Rural,Demografia_Población total,Demografia_Población total%,Demografia_Población Mujeres,Demografia_Población Mujeres%,Demografia_Población Hombres,Demografia_Población Hombres%,Demografia_Población infantil (0-14 años),Demografia_Población infantil (0-14 años)%,Demografia_Población juvenil (15-29 años),Demografia_Población juvenil (15-29 años)%,Demografia_Población  (18 años y más),Demografia_Población  (18 años y más)%,Demografia_Población adulta (30-59 años),Demografia_Población adulta (30-59 años)%,Demografia_Población adulta mayor (60 y más años),Demografia_Población adulta mayor (60 y más años)%,Indigenas_Población de 3 años y más Hablante de Lengua Índigena,Indigenas_Población de 3 años y más Hablante de Lengua Índigena%,Pobreza-Carencias Soc._Pobreza%,Pobreza-Carencias Soc._Pobreza,Pobreza-Carencias Soc._Pobreza extrema%,Pobreza-Carencias Soc._Pobreza extrema,Pobreza-Carencias Soc._Vulnerables por Ingreso%,Pobreza-Carencias Soc._Vulnerables por Ingreso,Pobreza-Carencias Soc._Rezago Educativo%,Pobreza-Carencias Soc._Rezago Educativo,Pobreza-Carencias Soc._Carencia por Acceso a los Servicios de Salud%,Pobreza-Carencias Soc._Carencia por Acceso a los Servicios de Salud,Pobreza-Carencias Soc._Carencia por Acceso a la Seguridad Social%,Pobreza-Carencias Soc._Carencia por Acceso a la Seguridad Social,Pobreza-Carencias Soc._Carencia por Calidad y Espacios de la Vivienda%,Pobreza-Carencias Soc._Carencia por Calidad y Espacios de la Vivienda,Pobreza-Carencias Soc._Carencia pro Acceso a los Sercicios Básicos en la Vivienda%,Pobreza-Carencias Soc._Carencia pro Acceso a los Sercicios Básicos en la Vivienda,Pobreza-Carencias Soc._Carencia por Acceso a la Alimentación%,Pobreza-Carencias Soc._Carencia por Acceso a la Alimentación,Economía_Población Económicamente Activa PEA,Economía_Población Ocupada,Economía_Población Ocupada%,Economía_Porcentaje de la Población Ocupada Mujeres,Economía_Porcentaje de la Población Ocupada Hombres,Economía_Población Desocupada,Economía_Población Desocupada%,Economía_Unidades Económicas,Economía_Personal Ocupado,Economía_Producción Bruta Total (millones de pesos),Economía_No. De Trabajadores,Economía_Sector Primario%,Economía_Sector Secundario%,Economía_Comercio%,Economía_Servicios%,Economía_Ingresos por Remesas(2022) (millones de dólares),Economía_Ingresos por Remesas(2022) (porcentaje estatal),Economía_Grado de Intensidad Migratoria,Agropecuario_Superficie Sembrada (has),Agropecuario_Superficie Cosechada (has),Agropecuario_Volumen de la Producción (tons),Agropecuario_Valor de la Producción (miles de pesos),Agropecuario_Bovino(tons),Agropecuario_Bovino(valor),Agropecuario_Porcino(tons),Agropecuario_Porcino(valor),Agropecuario_Ovino(tons),Agropecuario_Ovino(valor),Agropecuario_Caprino(tons),Agropecuario_Caprino(valor),Agropecuario_Ave(tons),Agropecuario_Ave(valor),Agropecuario_Guajolotes(tons),Agropecuario_Guajolotes(valor),Agropecuario_Leche de Bovino(tons),Agropecuario_Leche de Bovino(valor),Agropecuario_Huevo para Plato(tons),Agropecuario_Huevo para Plato(valor),Educación_Total Municipio_Escuelas,Educación_Total Municipio_Alumnos,Educación_Total Municipio_Docentes,Educación_Preescolar_Escuelas,Educación_Preescolar_Alumnos,Educación_Preescolar_Docentes,Educación_Primaria_Escuelas,Educación_Primaria_Alumnos,Educación_Primaria_Docentes,Educación_Secundaria_Escuelas,Educación_Secundaria_Alumnos,Educación_Secundaria_Docentes,Educación_Media Superior_Escuelas,Educación_Media Superior_Alumnos,Educación_Media Superior_Docentes,Educación_Superior_Escuelas,Educación_Superior_Alumnos,Educación_Superior_Docentes,Educación_Grado Promedio de Escolaridad,Educación_Equivalencia,Educación_Porcentaje de la población analfabeta,Educación_Desayunos Integrados,Educación_Uniformes,Educación_Becas,Comercio_Gasolinerias Establecidas,Comercio_Tianguis,Comercio_Mercados Públicos,Comercio_Centrales de Abasto,Comercio_Tiendas DICONSA,Comercio_LICONSA_Puntos de Atención,Comercio_LICONSA_Familias Beneficiadas,Comercio_LICONSA_Beneficiarios,Comercio_LICONSA_Dotación Anual de Leche (litros),Turismo_Hoteles,Turismo_Moteles,Turismo_Cabañas Villas y Similares,Turismo_Campamentos y albergues recreativos,Turismo_Pensiones y casas de huéspedes,Turismo_Departamentos y casas amuebladas con servicio de hotelería,Turismo_Restaurantes,Turismo_Servicios de preparación de otros alimentos para consumo inmediato,Turismo_Cafeterías fuentes de sodas neverías refresquerías y similares,Turismo_Centros nocturnos discotecas y similares,Turismo_Bares cantinas y similares,Cultura_Bibliotecas públicas,Cultura_espacios culturales *,plantas_Plantas de Tratamiento de Aguas Residuales,red carret_Longitud de la Red Carretera (km),red carret_Carreteras Federales (km),red carret_Alimentadoras Estatales (km),red carret_Caminos Rurales (km),red carret_Brechas Mejoradas (km),medio ambiente_Cantidadpromedio diariade residuossólidos urbanosrecolectados,medio ambiente_Casapor casa,medio ambiente_En un puntode recolecciónestablecido,medio ambiente_Sistema de contenedores,Movilidad_Automoviles,Movilidad_Camiones de Pasajeros,Movilidad_Accidentes,áreas protegidas_Nombre,Aguacate(toneladas),Aguacate(valor en miles de pesos),Ajo(toneladas),Ajo(valor en miles de pesos),Alfalfa(toneladas),Alfalfa(valor en miles de pesos),Avena forrajera en verde(toneladas),Avena forrajera en verde(valor en miles de pesos),Avena grano(toneladas),Avena grano(valor en miles de pesos),Brócoli(toneladas),Brócoli(valor en miles de pesos),Café cereza(toneladas),Café cereza(valor en miles de pesos),Calabacita(toneladas),Calabacita(valor en miles de pesos),Cebada grano(toneladas),Cebada grano(valor en miles de pesos),Cebolla(toneladas),Cebolla(valor en miles de pesos),Chile verde(toneladas),Chile verde(valor en miles de pesos),Coliflor(toneladas),Coliflor(valor en miles de pesos),Durazno(toneladas),Durazno(valor en miles de pesos),Elote(toneladas),Elote(valor en miles de pesos),Espárrago(toneladas),Espárrago(valor en miles de pesos),Frijol(toneladas),Frijol(valor en miles de pesos),Garbanzo grano(toneladas),Garbanzo grano(valor en miles de pesos),Granada(toneladas),Granada(valor en miles de pesos),Guayaba(toneladas),Guayaba(valor en miles de pesos),Lechuga(toneladas),Lechuga(valor en miles de pesos),Limón(toneladas),Limón(valor en miles de pesos),Maguey pulquero(toneladas),Maguey pulquero(valor en miles de pesos),Maíz forrajero en verde(toneladas),Maíz forrajero en verde(valor en miles de pesos),Maíz grano(toneladas),Maíz grano(valor en miles de pesos),Mandarina(toneladas),Mandarina(valor en miles de pesos),Mango(toneladas),Mango(valor en miles de pesos),Manzana(toneladas),Manzana(valor en miles de pesos),Naranja(toneladas),Naranja(valor en miles de pesos),Nopalitos(toneladas),Nopalitos(valor en miles de pesos),Nuez(toneladas),Nuez(valor en miles de pesos),Papa(toneladas),Papa(valor en miles de pesos),Pepino(toneladas),Pepino(valor en miles de pesos),Pera(toneladas),Pera(valor en miles de pesos),Piña(toneladas),Piña(valor en miles de pesos),Plátano(toneladas),Plátano(valor en miles de pesos),Rosa(toneladas),Rosa(valor en miles de pesos),Sorgo grano(toneladas),Sorgo grano(valor en miles de pesos),Tomate rojo (jitomate)(toneladas),Tomate rojo (jitomate)(valor en miles de pesos),Tomate verde(toneladas),Tomate verde(valor en miles de pesos),Trigo grano(toneladas),Trigo grano(valor en miles de pesos),Tuna(toneladas),Tuna(valor en miles de pesos),Zarzamora(toneladas),Zarzamora(valor en miles de pesos),Zempoalxochitl(toneladas),Zempoalxochitl(valor en miles de pesos)
Atotonilco de Tula,66,50,16,490,15,0,36,0,1,7,7,69,23,14,81,237,0,0,0,0,0,0,0,0,0,37059,6,34,11805,17745,3.52,1.54,0.72,0.3,7,12.44,44,14,20,0,10,33.59,44.16,43.47,91.65,25.57,94.12,122.3,510.79,76.23,23.76,62470,0.02,32056,0.51,30414,0.49,17287,27.67,14812,23.71,41688,66.73,25631,41.03,4695,7.52,789,0.01,32.86,19989,2.85,1736,11.56,7035,10.16,6182,22.82,13882,44.59,27127,2.89,1758,4.85,2951,27.29,16603,29567,28778,97.33,39.18,60.82,789,2.67,1639,6112,8839.24,24885,2.47,32.19,20.04,43.97,0.62,0.04,Muy bajo,1745.5,1742.5,74093.82,34405.65,753.28,27426.71,105.62,2725.22,208.97,8172.91,7.87,209.97,31.42,676.21,36.2,1360.4,4559.35,28467.14,46.15,1575.91,92,18674,733,35,2091,111,33,7458,299,14,3573,203,6,1570,71,1,307,21,9.88,3er año de Secundaria,2.1,943043,13159,2326.75,10,4,0,0,8,6,1716,3695,632540,6,0,0,0,0,0,10,0,0,0,0,6,0,7,44,14,20,0,10,0,0,0,0,93,9,2,0,NA,NA,NA,NA,68613.4,21670.17,3143,470.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.15,805.84,NA,NA,NA,NA,NA,NA,NA,NA,345.61,3184.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1880.66,8274.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atotonilco el Grande,37,33,4,214,3,0,29,1,0,2,2,4,2,6,29,136,600,150,100,0,0,1,0,25,1,16485,10,22,6604,8366,3.59,4.72,8.08,1.66,1,20.46,319,32,16,186,85,17.55,19.35,57.6,85.93,15.5,85.14,458.5,65.73,27.93,72.07,30135,0.01,15874,0.53,14261,0.47,8037,26.67,7062,23.43,20456,67.88,10968,36.4,4067,13.5,131,0,52.42,15902,7,2123,1.72,523,23.4,7099,29.86,9059,86.42,26213,3.89,1181,27.67,8393,21.08,6395,15469,15299,98.9,44.16,55.84,170,1.1,1163,2610,473.94,11793,26.94,20.76,20.55,31.23,74.56,4.46,Muy alto,7080.86,6940.86,16777.57,90766.18,766.03,31345.56,112.52,3523.59,320.3,15139.74,32.82,1232.46,3425.23,88183.2,12.53,538.73,3014.56,22817.33,40.26,1314.68,128,7090,487,43,950,72,47,3612,191,26,1807,123,7,489,48,1,67,21,8.17,2do año de Secundaria,8.35,1664179,6498,1930.23,3,3,1,0,22,5,1987,2867,247752,8,0,0,0,0,0,6,0,0,0,0,8,0,1,319,32,16,186,85,13000,2600,6500,3900,182,10,0,Barranca de Metztitlán,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calnali,22,22,0,41,0,0,9,0,0,0,0,0,0,5,5,22,126,52,3,0,0,0,0,0,0,14480,10,19,4121,4729,3.41,3,1.63,1.44,2,26.5,109,9,69,29,2,10.3,7.44,35.48,67.41,9.85,77.12,211,76.54,26.22,73.78,16150,0.01,8406,0.52,7744,0.48,4186,25.92,3313,20.51,10938,67.73,5426,33.6,3225,19.97,4484,0.29,66.15,10770,13.18,2146,1.39,226,26.7,4347,13.53,2202,79.12,12881,16.83,2740,44.33,7217,36.03,5865,6683,6609,98.89,33.62,66.38,74,1.11,398,750,47.34,5080,39.13,19.88,10.47,30,5.87,0.35,Bajo,4352.01,4319.01,4794.33,22985.34,365.58,14432.03,159.92,4366.61,21.62,844.16,0,0,63.08,1500.47,19.27,733.14,180.4,1560.93,54.42,1471.77,75,4173,263,27,572,39,27,1694,117,15,906,61,4,818,28,0,0,0,7.05,1er año de Secundaria,17.1,1029868,4356,2899.01,1,3,0,0,13,4,1182,2326,235944,6,0,1,0,0,0,0,0,0,0,0,6,0,2,109,9,69,29,2,8000,6000,0,2000,27,0,0,0,49.75,1094.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.3,4719.01,NA,NA,NA,NA,NA,NA,5.93,37.66,NA,NA,NA,NA,NA,NA,NA,NA,24.94,297.53,NA,NA,NA,NA,NA,NA,NA,NA,126.7,823.55,NA,NA,NA,NA,3188.81,15900.52,NA,NA,NA,NA,NA,NA,130.9,112.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardonal,21,17,4,113,4,0,11,1,0,0,6,5,0,0,9,77,76,50,26,0,0,0,0,0,0,17094,19,40,4735,5179,3.72,2.53,5.85,1.8,2,18.36,239,0,92,127,20,17.78,21.95,27.11,82.66,6.78,74.42,593.6,32.73,0,100,19431,0.01,10123,0.52,9308,0.48,5129,26.4,4548,23.41,13279,68.34,6965,35.84,2789,14.35,10523,0.57,56.5,11513,9.26,1887,1.33,272,15.31,3120,30.45,6205,81.49,16605,5.86,1194,33.08,6741,29.47,6005,9179,9027,98.34,41.36,58.64,152,1.66,109,1016,81.05,6972,20.12,26.91,15.03,36.85,0.98,0.06,Alto,3403,2956,71988.22,141906.94,413.79,14105.92,64.03,1579.71,305.78,12382.14,84.03,2683.58,46.67,993.18,22.32,899.82,2968.91,18862.29,82.68,2815.67,111,4839,353,40,727,58,46,2056,152,16,995,74,6,895,48,0,0,0,8.55,2do año de Secundaria,10.02,2052736,4703,2400.38,0,5,0,0,11,9,476,836,60192,4,0,1,0,0,0,8,0,0,0,0,4,0,2,239,0,92,127,20,3000,1500,1500,0,6,0,1,Barranca de Metztitlán,NA,NA,NA,NA,49324.5,15862.27,1943.46,308.61,NA,NA,NA,NA,NA,NA,68.4,308.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.75,2269.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17982,112369.88,NA,NA,2345.61,10458.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.5,329.6,NA,NA,NA,NA
Chapantongo,19,14,5,59,0,0,8,0,0,0,0,1,0,1,11,38,38,38,0,0,0,0,0,0,0,8117,5,13,2912,3881,3.33,2.81,10.93,3.71,2,19.35,76,0,26,45,5,10.95,20.82,21.72,79.52,5.67,86.96,278.3,46.59,0,100,12967,0,6690,0.52,6277,0.48,3328,25.67,2626,20.25,9007,69.46,4836,37.29,2177,16.79,48,0,49.26,6911,8.38,1175,1.38,194,19.26,2702,27.53,3861,83.03,11648,7.66,1074,30.38,4262,37.01,5191,5733,5521,96.3,37.62,62.38,212,3.7,245,554,50.74,4552,18.52,35.83,15.97,28.98,0.26,0.02,Bajo,4314.39,4228.39,19029.67,57720.57,808.68,29543.72,289.45,7865.58,96.56,4342.09,12.92,406.34,9.73,226.84,8.73,389.31,882.28,5541.65,16.45,494.89,48,2678,170,17,302,26,19,1315,65,9,606,39,2,306,20,0,0,0,7.79,1er año de Secundaria,8.04,486926,2409,988.17,1,3,0,0,10,5,957,1896,203184,5,0,0,0,0,0,0,0,0,0,0,5,0,2,76,0,26,45,5,2790,2232,418.5,139.5,40,0,7,0,NA,NA,NA,NA,386.1,136.84,8112,4648.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,340.42,NA,NA,NA,NA,840.48,10334.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4200,17837.65,NA,NA,5308.39,23471.55,NA,NA,NA,NA,30.1,291.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4,457.43,NA,NA,NA,NA,52.8,202.22,NA,NA,NA,NA
Chapulhuacán,36,33,3,111,3,0,13,0,0,0,1,0,0,6,15,73,62,62,0,0,0,0,0,0,0,21678,15,24,4406,6243,3.65,5.49,2.47,2.02,1,27.66,190,33,48,76,33,13.6,13.92,53.12,74.39,16.15,80.11,231.6,98.89,17.7,82.3,22903,0.01,11641,0.51,11262,0.49,6831,29.83,5566,24.3,14775,64.51,7354,32.11,3152,13.76,1488,0.07,51.37,11785,7.13,1635,0.46,106,25.88,5937,20.09,4609,85.41,19596,12.67,2908,46.17,10593,20.69,4746,9655,9527,98.67,31.01,68.99,128,1.33,464,841,111.41,7993,33.87,22.33,14.85,28.02,47.16,2.82,Muy alto,4050.34,4050.34,7222.48,33779.85,1211.91,43799.46,137.83,3834.45,11.09,490.94,2.94,92.21,5.64,133.11,11.19,485.3,29.03,236.9,11.24,329.26,160,6233,401,61,886,67,60,2728,160,29,1298,81,6,931,45,1,145,22,7.34,1er año de Secundaria,13.55,1725331,5269,3638.31,0,2,1,0,30,5,1410,2716,187560,5,0,0,0,0,0,0,0,0,0,0,5,0,1,190,33,48,76,33,8000,8000,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114,12078.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.04,446.06,NA,NA,NA,NA,NA,NA,NA,NA,40.95,266.18,NA,NA,NA,NA,3893.34,18713.78,43.75,156.63,140.4,779.22,NA,NA,897,1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,233.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chilcuautla,28,22,6,140,2,0,16,0,0,1,4,9,1,1,10,96,23,23,0,0,0,0,0,0,0,13703,8,23,3756,5147,3.66,3.11,6.72,2.06,6,16.85,56,0,36,0,20,16.15,16.09,29.07,81.04,6,80.01,222.8,84.87,13.28,86.72,18909,0.01,9719,0.51,9190,0.49,4988,26.38,4556,24.09,12879,68.11,6861,36.28,2504,13.24,7178,0.4,48.85,10005,6.2,1271,1.33,273,14.76,3023,30.82,6312,82.81,16959,5.35,1095,23.86,4886,37.18,7615,9800,9728,99.27,43.09,56.91,72,0.73,158,488,61.23,7552,34.49,22.64,13.04,28.91,1.91,0.11,Alto,3958.25,3886.25,79768.15,169363.82,750.04,27323.38,136.13,3469.95,150.32,6030.72,11.41,350.04,27.23,590.55,27.09,1024.21,3979.08,25057.84,41.16,1410.19,60,4520,268,25,647,47,23,2073,119,7,1069,60,5,638,35,0,0,0,8.74,2do año de Secundaria,7.49,713946,4506,2269.3,2,5,1,0,4,3,525,1070,76104,4,0,0,0,0,2,1,0,0,0,1,4,0,6,56,0,36,0,20,16000,15200,800,0,11,0,0,0,35.7,448.04,NA,NA,45410.8,14689.03,4823,766.86,NA,NA,NA,NA,NA,NA,3297.05,17781.91,NA,NA,NA,NA,1089,7949.7,NA,NA,10.4,125.11,NA,NA,NA,NA,156.7,1576.77,NA,NA,494.88,1984.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19911.12,87608.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3007.5,27669,1530,8721,NA,NA,NA,NA,NA,NA,NA,NA
Cuautepec de Hinojosa,60,50,10,506,6,0,58,3,0,0,8,34,4,8,94,291,227,213,9,5,0,0,0,0,0,37798,13,44,9134,16064,3.75,3.19,5.66,0.85,3,25.26,181,0,32,105,44,17.79,30.25,35.71,85.49,22.23,90.75,391.4,154.37,49.05,50.46,60421,0.02,31555,0.52,28866,0.48,16814,27.83,15091,24.98,40182,66.5,21455,35.51,7038,11.65,229,0,67.32,39678,9.04,5330,3.5,2064,19.95,11760,30.85,18182,82.98,48904,8.58,5058,12.11,7138,26.16,15419,28789,28358,98.5,40.26,59.74,431,1.5,1945,4679,757.94,21897,17.22,36.04,16.95,28.28,42.68,2.55,Bajo,16773.06,15740.16,70018.62,163026.51,505.83,16968.15,435.22,12779.81,338.4,16982.94,13.63,501.15,191.27,5293.76,10.83,419.31,7467.84,44555.56,91.89,2939.59,164,16437,705,62,1856,110,65,6900,304,27,2786,158,6,1443,66,0,0,0,8.02,2do año de Secundaria,8.17,2249900,12391,5355.69,4,1,1,0,10,9,1083,2295,305908,3,1,0,0,0,0,9,0,2,0,0,3,1,3,181,0,32,105,44,65000,58500,0,6500,65,31,10,Zona Protectora Forestal Vedada la Cuenca Hidrográfica del Río Necaxa,NA,NA,NA,NA,8988.8,3032.73,19623.85,7656.05,341.21,1194.24,NA,NA,NA,NA,NA,NA,23717.35,96089.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16,126.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926.23,6052.58,3521.7,1570.19,8982.03,31531.86,NA,NA,NA,NA,NA,NA,NA,NA,834,2828.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1451.25,10797.74,NA,NA,48.02,141.66,571.02,2005.26,NA,NA,NA,NA
El Arenal,22,17,5,122,6,0,23,0,0,0,4,12,0,4,17,56,128,118,10,0,0,0,0,0,0,10302,7,17,3803,5251,3.77,5.5,3.71,1.5,0,20.13,56,11,5,33,7,19.73,25.12,49.38,83.55,12.47,88.21,137.6,144.16,31.51,68.49,19836,0.01,10261,0.52,9575,0.48,5241,26.42,5073,25.57,13435,67.73,7212,36.36,2309,11.64,276,0.01,48.89,10187,4.89,1018,2.21,461,12.98,2704,29.13,6071,80.32,16738,6.11,1274,17.49,3645,32.75,6824,10161,9980,98.22,43.42,56.58,181,1.78,273,588,133.97,8527,12.62,30.2,21.27,35.38,1.42,0.09,Medio,3108.6,3005.6,18377.51,55799.36,597.56,22723.18,96.5,2435.58,151.81,6074.22,21.29,531.63,310.4,8530.72,23.48,830.7,1732.88,10739.6,12.14,389.28,45,3863,208,19,594,35,16,1991,97,7,1036,58,2,181,6,0,0,0,9,3er año de Secundaria,4.37,811988,3840,693.04,2,1,0,0,5,5,668,1254,106776,1,0,0,0,0,0,0,0,0,0,0,1,0,0,56,11,5,33,7,25000,25000,0,0,48,11,0,0,NA,NA,NA,NA,5406,1748.03,1660.1,276.12,NA,NA,NA,NA,NA,NA,51,211.65,NA,NA,NA,NA,64.2,475.08,172.9,639.73,66.4,773.56,NA,NA,NA,NA,126.19,1190.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,3469.1,NA,NA,4722.16,20640.29,NA,NA,NA,NA,NA,NA,NA,NA,3782,15492.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.46,7248.98,NA,NA,NA,NA,1061.1,3634.43,NA,NA,NA,NA
Eloxochitlán,15,12,3,11,0,1,3,0,0,0,0,0,0,0,0,7,12,12,0,0,0,0,0,0,0,5112,6,11,666,847,3.06,2.36,2.01,0.71,0,16.65,99,0,28,60,11,10.15,11.1,39.08,61.39,17.95,76.98,239.5,10.83,0,100,2593,0,1354,0.52,1239,0.48,578,22.29,423,16.31,1911,73.7,939,36.21,653,25.18,14,0.01,52.98,1361,4.05,104,2.46,63,24.45,628,20.92,538,77.23,1984,7.8,200,19.4,498,7.95,204,786,780,99.24,28.97,71.03,6,0.76,39,99,8.68,788,49.49,16.5,9.9,23.48,0.09,0.01,Medio,922.18,871.93,2423.46,17009.29,256.31,10237.46,45.65,1261.71,14.39,561.87,23.19,701.78,6.51,142.96,5.63,215.87,67.32,590.67,17.4,472.64,24,554,47,6,63,7,10,234,17,5,138,9,3,88,9,0,0,0,7.3,1er año de Secundaria,11.66,117610,545,252.56,1,1,0,0,5,1,112,188,19152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,28,60,11,300,285,15,0,1,0,0,Barranca de Metztitlán,210.6,4001.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.06,514.03,NA,NA,NA,NA,5.5,34.1,NA,NA,NA,NA,714.78,2115.02,NA,NA,158.16,1701.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876.33,4672.83,NA,NA,85.44,79.03,46.79,351.47,36.32,31.6,NA,NA,136.16,3015.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.32,492.27,NA,NA,NA,NA,NA,NA,NA,NA
Emiliano Zapata,38,24,14,102,3,0,9,0,0,1,0,9,1,2,13,64,320,320,0,0,0,0,0,0,0,4801,4,18,3703,4151,3.65,0.63,0.67,0.89,1,17.71,39,28,5,0,6,30.86,39.24,63.17,88.41,27.05,94.87,123,123.37,63.16,36.84,15175,0,7837,0.52,7338,0.48,3752,24.72,3595,23.69,10610,69.92,5740,37.83,2087,13.75,49,0,37.81,5428,2.61,375,12.9,1852,10.41,1495,23.56,3383,50.16,7202,4.07,584,1.39,199,20.83,2991,7465,7227,96.81,41.95,58.05,238,3.19,724,1678,281.22,6183,5.24,39.51,21.56,32.96,0.2,0.01,Bajo,2751.3,2741.3,5904.25,26643.93,194.89,7931.42,41.6,1309.47,186.25,8724.04,20.89,783.96,6.97,149.79,5.81,257.87,2320.66,17022.92,4.75,159.73,20,3088,145,9,398,28,7,1454,65,2,749,32,2,445,17,0,0,0,9.48,3er año de Secundaria,3.49,254114,3075,545.38,2,1,1,0,1,1,682,1112,207560,3,0,0,0,0,0,0,0,0,0,0,3,0,1,39,28,5,0,6,7000,5950,700,350,15,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5186.54,22343.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58,65.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.6,977.48,NA,NA,540.05,3218.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48,39.01,NA,NA,NA,NA,NA,NA
